C114212	C49286
C114213	C49286
C114214	C49286
C114215	C49286
C114216	C64550
C64550	C51948
C114217	C67208
C114218	C49286
C114219	C64488
C64488	C49237
C11422	C61063
C114220	C64495
C64495	C74946
C114221	C64857
C64857	C74946
C114222	C64853
C114223	C16723
C114224	C49237
C114225	C67208
C114226	C114121
C114227	C114121
C114228	C114121
C114229	C114121
C11423	C61063
C114230	C114122
C114231	C114122
C114232	C114122
C114233	C114122
C114234	C64774
C114235	C134576
C114236	C22188
C114237	C48367
C48367	C20181
C114238	C48367
C114239	C48367
C11424	C61063
C114240	C48572
C114241	C67319
C114242	C48572
C114243	C76311
C76311	C85933
C114244	C85972
C85972	C85927
C114245	C86902
C86902	C85924
C114246	C86870
C86870	C86869
C114247	C113447
C114248	C86155
C86155	C85946
C114249	C76308
C76308	C85981
C11425	C61007
C114250	C76275
C76275	C85986
C114251	C76275
C114252	C76323
C76323	C85938
C114253	C86828
C86828	C85968
C114254	C77163
C77163	C77167
C114255	C77163
C114256	C114123
C114257	C114124
C114258	C77163
C114259	C123544
C123544	C77167
C11426	C61063
C114260	C77163
C114261	C77163
C114262	C114125
C114263	C114126
C114264	C124370
C124370	C77169
C114265	C114127
C114266	C77184
C77184	C77169
C114267	C77184
C114268	C77184
C114269	C77184
C11427	C61063
C114270	C123544
C114271	C114128
C114272	C114129
C114273	C102293
C114273	C32868
C114274	C32868
C114274	C102294
C114275	C32867
C114275	C102293
C114276	C32867
C114276	C102294
C114277	C221
C114278	C37077
C37077	C38640
C114279	C12551
C11428	C61063
C114280	C39594
C114281	C27662
C27662	C27663
C27662	C26879
C12426	C12712
C114282	C50527
C50527	C176717
C114283	C155727
C114284	C1663
C114285	C28310
C114286	C129822
C114286	C20401
C117145	C18073
C114287	C141136
C114287	C129825
C114288	C26170
C114289	C1663
C11429	C61007
C114290	C74536
C74536	C78273
C114291	C275
C114292	C1937
C114293	C28310
C114294	C1962
C114294	C717
C114295	C28681
C114295	C129826
C114295	C138180
C114296	C254
C254	C1909
C114297	C275
C114298	C2140
C114298	C308
C77948	C2140
C114299	C181108
C181108	C129823
C181108	C181111
C97848	C19285
C1143	C1283
C1283	C307
C1283	C308
C11430	C61007
C114300	C16676
C114301	C115146
C115146	C16295
C114302	C16295
C114303	C28404
C114304	C114303
C114305	C16389
C114306	C20194
C114307	C114306
C13794	C13432
C114308	C18466
C114309	C49238
C11431	C61063
C114310	C114309
C114311	C54673
C114312	C19540
C114313	C114312
C114314	C54672
C114315	C88924
C114316	C54362
C114317	C114316
C114318	C88924
C114319	C20420
C11432	C61007
C114320	C114319
C114321	C17207
C114322	C20744
C114323	C114322
C114324	C18073
C114325	C25784
C30012	C28486
C114326	C114325
C114327	C18277
C114328	C26191
C26191	C20921
C114329	C114328
C91640	C91538
C91656	C91602
C11433	C61063
C114330	C19273
C19273	C17458
C18281	C21176
C114331	C26191
C114332	C114331
C38353	C13432
C114333	C19273
C114334	C26191
C114335	C114334
C24993	C13432
C114336	C19273
C114337	C25873
C114338	C114337
C38980	C19779
C39081	C91821
C91620	C17132
C91633	C91632
C13880	C13432
C114339	C17325
C11434	C61063
C114340	C54362
C28614	C21049
C114341	C114340
C91427	C38837
C114342	C15172
C114343	C26199
C95947	C21176
C95948	C21176
C17104	C20076
C114344	C161039
C161039	C14264
C114345	C3114
C114346	C3114
C114347	C116778
C116778	C93210
C116778	C2883
C13044	C34076
C114348	C26191
C114349	C114348
C11435	C61063
C1705	C1970
C114350	C19273
C19275	C20130
C114351	C20194
C114352	C114351
C114353	C18466
C27153	C27204
C27153	C2889
C193205	C193006
C114355	C25873
C114356	C114355
C39108	C91822
C91643	C91642
C114357	C2883
C2883	C35760
C186315	C186339
C114358	C26925
C26925	C27204
C26925	C27578
C114359	C17325
C11436	C61007
C114360	C26072
C114361	C61277
C61277	C2883
C114362	C114360
C114363	C16984
C114364	C21282
C114364	C25939
C114365	C114364
C38789	C39728
C13640	C13432
C114366	C16946
C114366	C16804
C13254	C33089
C114367	C25941
C114367	C25939
C114368	C114367
C114369	C16946
C114369	C16759
C11437	C61063
C114370	C34941
C114370	C9445
C9445	C3671
C114371	C34941
C114371	C79472
C79472	C36284
C79472	C26791
C128706	C125481
C114372	C9445
C114373	C35016
C35016	C5044
C114374	C3038
C114375	C92853
C92853	C26791
C92853	C116323
C114376	C92853
C114377	C35108
C35108	C27629
C35108	C36173
C114378	C28681
C128296	C187760
C177543	C17254
C18863	C17254
C114379	C2124
C11438	C61063
C114380	C28310
C114381	C471
C128179	C20130
C114382	C1420
C114383	C168618
C168618	C137826
C168618	C129825
C77217	C16946
C114384	C129839
C114385	C62712
C62712	C28309
C114386	C106105
C114386	C1892
C114387	C63496
C114388	C26808
C26808	C4376
C114389	C26894
C26894	C27565
C26894	C27566
C193198	C193006
C11439	C61063
C2414	C1906
C29091	C1572
C114390	C136375
C136375	C18072
C38188	C20730
C38188	C38187
C114391	C25873
C114392	C114391
C114393	C17325
C114394	C21240
C114395	C114394
C13776	C13432
C114396	C38576
C26891	C35740
C114398	C20744
C17014	C20349
C114399	C114398
C1144	C1910
C1910	C548
C61613	C1910
C11440	C61063
C114400	C18073
C114401	C21295
C114402	C114401
C114403	C21214
C114404	C35016
C114405	C3038
C114406	C20194
C114407	C114406
C114408	C18466
C12386	C25763
C33873	C13043
C114409	C5033
C5033	C100104
C5033	C36285
C11441	C61063
C114410	C20103
C114411	C114410
C13761	C13432
C114412	C18106
C114413	C20194
C114414	C114413
C114415	C18466
C114416	C26000
C114417	C114416
C114418	C17351
C33740	C12749
C114419	C49236
C11442	C191676
C11442	C63502
C11442	C63586
C191676	C62634
C114420	C25375
C114421	C25802
C114422	C114421
C114423	C17764
C114424	C20731
C114425	C114424
C114426	C20132
C20132	C16981
C114427	C28533
C114428	C114427
C13471	C13432
C114429	C16386
C11443	C61063
C114430	C20745
C114431	C114430
C114432	C16492
C114433	C20194
C114434	C114433
C13516	C13432
C114435	C18466
C114436	C20194
C16559	C21143
C114437	C114436
C13933	C13432
C114438	C18466
C114439	C133710
C11444	C61063
C114440	C114439
C114441	C21254
C114442	C26048
C114443	C114442
C114444	C18166
C114445	C20194
C114446	C114445
C114447	C18466
C114448	C20710
C114449	C114448
C24919	C13432
C11445	C61063
C114450	C21298
C114450	C26199
C114451	C4873
C114451	C4005
C4005	C9305
C4005	C6283
C4873	C2991
C42094	C3824
C60644	C3824
C114452	C20819
C114452	C25870
C114453	C114452
C39171	C91760
C39213	C19779
C39214	C40421
C13909	C13432
C114454	C16259
C114454	C21183
C114455	C25372
C25372	C20181
C114456	C42743
C42743	C42778
C114457	C16048
C114458	C42698
C42698	C20181
C114459	C16866
C16866	C20181
C11446	C61063
C114460	C25162
C114461	C25284
C114462	C25180
C114463	C114457
C114464	C42614
C42614	C20181
C114465	C25284
C114466	C25284
C114467	C12370
C114468	C42698
C114469	C2181
C11447	C61063
C2492	C1752
C2492	C1663
C114470	C27572
C27572	C166355
C27572	C26729
C114471	C28193
C114472	C3671
C114473	C6825
C6825	C2950
C114474	C6825
C114475	C6825
C114476	C3114
C16457	C16495
C186334	C186339
C114477	C34843
C34843	C27600
C114478	C37909
C37909	C5044
C114479	C79805
C79805	C36286
C79805	C3284
C11448	C61063
C114480	C16622
C114480	C20069
C16622	C68753
C20069	C16342
C19531	C17452
C24520	C20673
C24831	C25991
C26495	C25804
C28539	C20709
C28559	C25839
C28646	C20420
C114481	C25982
C114482	C114481
C13768	C13432
C114483	C9431
C114483	C3107
C3107	C150692
C9431	C27134
C9431	C6283
C43251	C32725
C36889	C43271
C37060	C36987
C37060	C12922
C43253	C37060
C38667	C42077
C43264	C41179
C43266	C43265
C43267	C154049
C43267	C40998
C40995	C40998
C36443	C36450
C36446	C153517
C36446	C36450
C39715	C129257
C39715	C40998
C43269	C40998
C43270	C40998
C114484	C20497
C114485	C20673
C114486	C114485
C114487	C26199
C114488	C16620
C19568	C17828
C14327	C112419
C114489	C17254
C17254	C20158
C11449	C61063
C114490	C16620
C114491	C17254
C114492	C16620
C19578	C19568
C94345	C19568
C114493	C17254
C114494	C1967
C114494	C129825
C171722	C129825
C114495	C129819
C114496	C28310
C114497	C1327
C114498	C2092
C2092	C547
C38910	C18239
C114499	C2124
C114499	C129819
C1145	C70553
C70553	C54060
C70553	C28203
C11450	C61063
C2493	C49146
C114500	C129823
C114500	C1512
C114501	C1511
C50887	C18466
C114502	C16620
C114503	C17254
C114504	C16620
C114505	C17254
C114506	C16620
C114507	C17254
C114508	C54362
C114509	C114508
C39170	C17132
C11451	C61063
C114510	C26199
C114511	C20791
C20791	C21275
C25864	C40536
C114512	C114511
C114513	C16843
C13938	C13671
C25863	C13459
C21145	C21159
C114514	C20921
C114515	C114514
C114516	C18515
C114517	C20420
C114518	C114517
C114519	C17207
C11452	C61063
C114520	C20703
C114521	C114520
C13592	C13432
C114522	C26199
C114523	C20744
C114524	C114523
C114525	C18073
C12482	C12555
C114526	C20923
C114527	C114526
C114528	C18239
C114529	C20923
C11453	C61007
C114530	C114529
C114531	C18239
C114532	C20923
C114533	C114532
C91453	C17132
C114534	C18239
C114535	C20923
C19989	C21074
C114536	C114535
C114537	C18239
C114538	C20923
C17257	C16967
C114539	C114538
C11454	C61063
C114540	C18239
C114541	C7707
C114541	C4247
C4247	C121793
C7707	C9306
C60643	C3824
C12607	C12913
C36907	C48787
C49072	C49062
C49072	C49075
C49072	C53637
C121813	C36292
C35888	C35886
C49066	C35867
C3360	C2950
C36456	C36438
C36536	C141237
C36536	C36315
C36542	C36315
C36547	C36315
C36548	C36315
C36549	C36315
C36550	C36438
C36550	C159455
C36551	C36438
C36551	C159455
C36552	C36438
C36552	C36386
C6833	C2950
C114542	C20194
C18970	C18496
C114543	C114542
C38974	C17132
C38978	C17132
C38998	C19779
C39012	C19779
C39036	C17132
C39052	C17132
C39090	C19779
C39099	C40420
C39115	C39699
C39156	C39704
C39193	C17132
C39239	C19779
C39266	C39699
C39266	C39698
C13748	C13432
C114544	C18466
C16479	C21176
C114545	C20103
C114546	C114545
C25037	C13432
C114547	C18106
C114549	C42698
C11455	C61063
C114550	C25164
C114551	C48835
C48835	C20181
C114552	C70865
C70865	C25688
C114553	C25993
C82345	C19950
C114554	C114553
C114555	C28505
C16374	C16754
C114556	C25952
C114557	C114556
C114558	C16561
C114559	C36345
C36345	C36336
C92530	C54362
C11456	C61063
C114560	C27290
C27290	C27356
C114561	C3143
C114562	C27281
C27281	C27356
C114563	C26006
C20142	C20149
C114564	C114563
C114565	C1580
C1580	C70547
C114566	C16386
C114567	C1580
C114568	C20917
C114569	C114568
C13968	C13432
C114570	C17761
C114571	C25870
C114572	C114571
C114573	C16259
C114574	C27356
C27356	C7340
C114575	C20103
C114576	C27356
C114577	C114575
C114578	C18106
C114579	C114576
C11458	C61007
C114580	C114574
C114581	C27281
C114582	C54362
C114583	C34843
C114584	C114582
C26240	C13432
C114585	C114583
C114586	C26199
C114589	C20194
C11459	C61063
C114590	C114589
C114591	C18466
C114592	C36286
C36286	C36278
C114593	C68689
C68689	C27356
C114594	C68689
C114595	C67519
C67519	C27356
C114596	C67519
C114597	C49188
C114598	C62277
C62277	C45230
C114599	C27798
C27798	C27356
C1146	C798
C1146	C1744
C1744	C1909
C11460	C61063
C114600	C27798
C114601	C21282
C114602	C114601
C38840	C39726
C114603	C16804
C114604	C20194
C114605	C114604
C114606	C18466
C114607	C20744
C114608	C114607
C114609	C18073
C11461	C61063
C114610	C20194
C114611	C114610
C114612	C95242
C114613	C28533
C114614	C114613
C114615	C20194
C114616	C114615
C38941	C13432
C114617	C16386
C114618	C26006
C114619	C95242
C11462	C61063
C1365	C2082
C114620	C114618
C114621	C16386
C114622	C28533
C114623	C114622
C114624	C16386
C114625	C25939
C114626	C114625
C114627	C16946
C114628	C21240
C114629	C163725
C11463	C61063
C114630	C114628
C114631	C17461
C114632	C21295
C114633	C114632
C25046	C13432
C114634	C21298
C114635	C91103
C114636	C173160
C114637	C91103
C114638	C173597
C114638	C173934
C114639	C173160
C11464	C61063
C878	C387
C114640	C173160
C114641	C38052
C114642	C26511
C114643	C62058
C62058	C16830
C114644	C114642
C114645	C38617
C114646	C16484
C114647	C25338
C25338	C20189
C114648	C114647
C114649	C114647
C11465	C61063
C114650	C114647
C114651	C114647
C114652	C114647
C114653	C20194
C114654	C114653
C114655	C18466
C114656	C7558
C114656	C3727
C3727	C165723
C12313	C13166
C32515	C33923
C165731	C61544
C34818	C117720
C34818	C79472
C34937	C117720
C34937	C79472
C114657	C26006
C114658	C114657
C44957	C13432
C114659	C16386
C11466	C61063
C114660	C20194
C114661	C114660
C114662	C18466
C114663	C158414
C114663	C28533
C114664	C114663
C114665	C158419
C114665	C16386
C114666	C26738
C26738	C27601
C12414	C13018
C114667	C27600
C114667	C114688
C114688	C27599
C27600	C27599
C27600	C3149
C114668	C173160
C114669	C173160
C11467	C61063
C114670	C91103
C114671	C173160
C114672	C28404
C114673	C114672
C114674	C91103
C114675	C16481
C114676	C173160
C114677	C91103
C114678	C175311
C136319	C20993
C114679	C91106
C11468	C61063
C114680	C91106
C114681	C26006
C114682	C114681
C114683	C16386
C114684	C177161
C114685	C91106
C114686	C91106
C114687	C25870
C27599	C3430
C27599	C156664
C114689	C114687
C11469	C61007
C114690	C16259
C114691	C25993
C20620	C19989
C114692	C91106
C114693	C114691
C114694	C175346
C175346	C91106
C114695	C91106
C114696	C114688
C114696	C27603
C27603	C27599
C27603	C27148
C114697	C28505
C114698	C36286
C114699	C36286
C1147	C593
C1147	C1712
C1712	C1593
C593	C1283
C11470	C61007
C114700	C21295
C114701	C114700
C114702	C3090
C114703	C17728
C114704	C91106
C114705	C35457
C35457	C26683
C114706	C175311
C114707	C35457
C114708	C35457
C114709	C91106
C11471	C61063
C2406	C2835
C114710	C91106
C114711	C91106
C114712	C175311
C114713	C91106
C114714	C78254
C114715	C91106
C114716	C91106
C114717	C78254
C114718	C91106
C114719	C91106
C11472	C61007
C114720	C91106
C114721	C91106
C114722	C26759
C114723	C78232
C78232	C78255
C114724	C114723
C114725	C114723
C114726	C114723
C114727	C114723
C114728	C114724
C114729	C41515
C11473	C61063
C114730	C20130
C114731	C21295
C114732	C114731
C114733	C17728
C114734	C20917
C114735	C114734
C114736	C17761
C114737	C26070
C114738	C114737
C114739	C16981
C11474	C61063
C114740	C20420
C19045	C16399
C114741	C114740
C114742	C17207
C114743	C20409
C114743	C20347
C114744	C114743
C114745	C19928
C13913	C13911
C114746	C25873
C114747	C114746
C13771	C13432
C114748	C17325
C114749	C7715
C114749	C4247
C7715	C9306
C7715	C188981
C11475	C61007
C114750	C189017
C114750	C8563
C189017	C9312
C189017	C188981
C189017	C190578
C8563	C9312
C36819	C37162
C36819	C12607
C48787	C36887
C48787	C12917
C38721	C35867
C3047	C3046
C13456	C12551
C114751	C26849
C114752	C26849
C114753	C26693
C26693	C35552
C114754	C35740
C114755	C1752
C114755	C1663
C114756	C114397
C114757	C1744
C114758	C26693
C114759	C5097
C114759	C114968
C114759	C147901
C114759	C9042
C114968	C5136
C114968	C3796
C147901	C5136
C147901	C187207
C147901	C4642
C5097	C3570
C5097	C5148
C5097	C8501
C9042	C5969
C9042	C8501
C12441	C13031
C12509	C13031
C36190	C42095
C40558	C3824
C41471	C42095
C35887	C35886
C129264	C36327
C36681	C36344
C36681	C45581
C39716	C36345
C39719	C148405
C11476	C61063
C114760	C115195
C114760	C9042
C115195	C5132
C115195	C3903
C114761	C16135
C114761	C66897
C16135	C16035
C114762	C115152
C115152	C50754
C115152	C35552
C114763	C114397
C114764	C3284
C114765	C3421
C3421	C2873
C3421	C36331
C13218	C13203
C114766	C117115
C114766	C53543
C117115	C97092
C114767	C84723
C84723	C34816
C84723	C97089
C190406	C25871
C114768	C75006
C75006	C28193
C75006	C53543
C18592	C21364
C114769	C2985
C11477	C61063
C114770	C3452
C3452	C7757
C3452	C156032
C3452	C8957
C2921	C156767
C2921	C4914
C3510	C3224
C3510	C2920
C3510	C7161
C4819	C2929
C4819	C4914
C97870	C19676
C114771	C3452
C93075	C19676
C114772	C26891
C114773	C9377
C114773	C4045
C114773	C7703
C4045	C3288
C4045	C5132
C7703	C35876
C7703	C2907
C9377	C3288
C9377	C170814
C37141	C37126
C35931	C35886
C38666	C42077
C68766	C42075
C8433	C3672
C28078	C28076
C36490	C36315
C36490	C185933
C36504	C36315
C36505	C36315
C36506	C36315
C36524	C36315
C36524	C159455
C41612	C36184
C114774	C5960
C114774	C187207
C114774	C5961
C114774	C6968
C187207	C5448
C187207	C7703
C187207	C3568
C5960	C3397
C5960	C7703
C5961	C5398
C5961	C114833
C6968	C4964
C6968	C5817
C12512	C49346
C53987	C37125
C53987	C12917
C128698	C3824
C36132	C42078
C114775	C5448
C114775	C4826
C114775	C124270
C124270	C3270
C124270	C190623
C4826	C4627
C4826	C3270
C4826	C102871
C5448	C4627
C5448	C5132
C5448	C190623
C114776	C40416
C40416	C36291
C114777	C3708
C3708	C4741
C114778	C5478
C114778	C6285
C5478	C5131
C5478	C4953
C6285	C5131
C6285	C114777
C6285	C5461
C114779	C9301
C114779	C3211
C3211	C3208
C9301	C4627
C9301	C5503
C9301	C102871
C9301	C7185
C36725	C36987
C36988	C37060
C36988	C36725
C36988	C12917
C12660	C37008
C11478	C61063
C114780	C78709
C78709	C2959
C114781	C28193
C114782	C8563
C114783	C7702
C7702	C9357
C7702	C7587
C38439	C12535
C114784	C7704
C7704	C3211
C7704	C7587
C114785	C124275
C114785	C3696
C124275	C9022
C124275	C60781
C3696	C177797
C3696	C116342
C12834	C12356
C41448	C41623
C41469	C37127
C41458	C34808
C28077	C28076
C36842	C37127
C36842	C36819
C3672	C9442
C41457	C3824
C41470	C35886
C36140	C36298
C36696	C36334
C36696	C118399
C40462	C36334
C40462	C118398
C114786	C13057
C13057	C12555
C24797	C26010
C114787	C28203
C28203	C718
C114788	C28203
C114789	C34827
C34827	C4876
C34827	C110937
C11479	C61063
C114790	C16342
C114791	C49131
C49131	C16680
C114792	C49131
C114793	C16499
C114794	C16295
C114795	C1746
C38178	C25994
C114796	C114795
C114797	C114795
C12399	C12704
C752	C1746
C20628	C17702
C114798	C81326
C114799	C28510
C1148	C1712
C11480	C61063
C114800	C17561
C114801	C189258
C114801	C68627
C189258	C156482
C189258	C6283
C68627	C7928
C77638	C25444
C114802	C3117
C114803	C25939
C114804	C114803
C114805	C28459
C114806	C7714
C114806	C68660
C68660	C68666
C7714	C9357
C7714	C5165
C114807	C7702
C114807	C68660
C114808	C7714
C114808	C68663
C68663	C68666
C114809	C7702
C114809	C68663
C11481	C61007
C114810	C25993
C16967	C16840
C114811	C114810
C114812	C114833
C114812	C187207
C114812	C9344
C114812	C115196
C114833	C5448
C114833	C6990
C115196	C6965
C115196	C5960
C9344	C6990
C9344	C170814
C9344	C3573
C9344	C6965
C12398	C12704
C41834	C41409
C33323	C41410
C41835	C37125
C41836	C41835
C35941	C35940
C35942	C35940
C36104	C35461
C35945	C35940
C137691	C97927
C158669	C97927
C158670	C97927
C114813	C28505
C114814	C20917
C114815	C114814
C114816	C17761
C114817	C21240
C114818	C114817
C38992	C18611
C26439	C13432
C114819	C9143
C114819	C36312
C36312	C80331
C36312	C199202
C9143	C8644
C9143	C4967
C13013	C13118
C13013	C12918
C33931	C32766
C33931	C13013
C12914	C37064
C12914	C41073
C25553	C37060
C25553	C12917
C37070	C12914
C37070	C38640
C38640	C36988
C41073	C36988
C41073	C25553
C13271	C186810
C13271	C3420
C13271	C131490
C28452	C186810
C28452	C3420
C28452	C131490
C80329	C103223
C3100	C3368
C3384	C100104
C3408	C2979
C38643	C38654
C38644	C3303
C39565	C35867
C50764	C36289
C2869	C26324
C39566	C36988
C41071	C114278
C36158	C35461
C36182	C35886
C36444	C36443
C36444	C188129
C36447	C36446
C36447	C150479
C36451	C36445
C36451	C186885
C36712	C36715
C36714	C36715
C11482	C61063
C1690	C1663
C114820	C21298
C114820	C38576
C114821	C48259
C114822	C25981
C114822	C20988
C25981	C20194
C114823	C114822
C114824	C16393
C13984	C32530
C114825	C21295
C114826	C114825
C25957	C13432
C114827	C110937
C114828	C8711
C8711	C3224
C13166	C12749
C114829	C17728
C11483	C61063
C114830	C35772
C35772	C157938
C114831	C36263
C36263	C3261
C36263	C4968
C41444	C3824
C114832	C20420
C6990	C4627
C6990	C102871
C6990	C3264
C114834	C114832
C114835	C17207
C114836	C162702
C114836	C114833
C114836	C9045
C114836	C153823
C114836	C131500
C131500	C4813
C153823	C4627
C153823	C71700
C153823	C4813
C162702	C4005
C162702	C4813
C9045	C5132
C9045	C71700
C114837	C34915
C114838	C27233
C114838	C34843
C27233	C35686
C81193	C27955
C81193	C42607
C114839	C114838
C11484	C61007
C114840	C99567
C99567	C167447
C114841	C114838
C114842	C27233
C114843	C35371
C35371	C41040
C114844	C114842
C114845	C3672
C114846	C3672
C114847	C45548
C114848	C27233
C114849	C111118
C11485	C61063
C114850	C98643
C114851	C78442
C78442	C3824
C114852	C27233
C114852	C2985
C114853	C27233
C114854	C171085
C171085	C171086
C114855	C54447
C114856	C54447
C114857	C171085
C114858	C171085
C114859	C16960
C16960	C199001
C11486	C61063
C890	C277
C114860	C21541
C114861	C51282
C114862	C51282
C114863	C21541
C114864	C16290
C16290	C19477
C114865	C21541
C114866	C16687
C16687	C18073
C114867	C16290
C114868	C113492
C114869	C113492
C11487	C61063
C114870	C80082
C114871	C113492
C114872	C3890
C3890	C5043
C114873	C87092
C87092	C118807
C114875	C92719
C128708	C125481
C114876	C114875
C114877	C114875
C114878	C114875
C114879	C125932
C124298	C66830
C11488	C61063
C114880	C21514
C114881	C71685
C71685	C27992
C115228	C91105
C114882	C71685
C114883	C71686
C71686	C27992
C114884	C71686
C114885	C173924
C114886	C91103
C114887	C173695
C114887	C173924
C114888	C173924
C114888	C173398
C114889	C54597
C11489	C61063
C114890	C54597
C114891	C54597
C114892	C54597
C114893	C20744
C114894	C114893
C114895	C18073
C114896	C20744
C114897	C114896
C114898	C18073
C114899	C99248
C99248	C98996
C99248	C84433
C1149	C29633
C29633	C29629
C11490	C61063
C114900	C27101
C27101	C46083
C114901	C3303
C114902	C99248
C114903	C173924
C114904	C173584
C114904	C173924
C114904	C173346
C114905	C173160
C114906	C61469
C114906	C98996
C114907	C78350
C114907	C98996
C114908	C20709
C114909	C84915
C11491	C61063
C114910	C39611
C39611	C79470
C114911	C114908
C39085	C18611
C29963	C13432
C114912	C128275
C128275	C17671
C114913	C173981
C114914	C173219
C114915	C91103
C114916	C12680
C114917	C91103
C114918	C91103
C114919	C26006
C20336	C20152
C11492	C61063
C114920	C114919
C45197	C13432
C114921	C16386
C114922	C91103
C114923	C3800
C3800	C3084
C3800	C8538
C53395	C32213
C53395	C13053
C37088	C36887
C37088	C37086
C47834	C37088
C47834	C48787
C53404	C37093
C53404	C47834
C35976	C35963
C35998	C35996
C35998	C39744
C36000	C35996
C41051	C34808
C48902	C34808
C36116	C42624
C114924	C25952
C114925	C114924
C114926	C188963
C114926	C3800
C114926	C4005
C188963	C3810
C188963	C6283
C114927	C16561
C114928	C113395
C114928	C118807
C114929	C3107
C11493	C61007
C114930	C16731
C16731	C27956
C114931	C16731
C114932	C5214
C5214	C2852
C5214	C4872
C12937	C12370
C12937	C12710
C114933	C4863
C114934	C118807
C114935	C76325
C76325	C19332
C76325	C25208
C128701	C125481
C114936	C76325
C114937	C76325
C114938	C16731
C114939	C16731
C126855	C125481
C11494	C61007
C1633	C2517
C2373	C587
C114940	C9305
C114940	C4784
C4784	C3263
C4784	C2931
C9305	C7062
C114941	C26511
C16944	C19899
C114942	C114941
C114943	C16484
C114944	C198033
C198033	C36280
C114945	C25804
C114946	C114945
C114947	C16731
C114948	C16701
C114949	C9357
C114949	C87797
C87797	C5503
C87797	C4015
C87797	C7185
C9357	C3208
C11495	C61063
C114950	C3211
C114950	C87797
C114951	C9301
C114951	C9357
C114952	C16615
C114953	C114952
C114954	C60698
C60698	C79469
C114955	C17207
C114956	C9045
C114956	C132506
C114956	C9022
C132506	C3059
C132506	C71700
C9022	C5132
C9022	C6958
C114957	C16615
C114958	C114957
C48159	C13432
C114959	C17207
C11496	C61063
C114960	C2849
C114961	C114994
C114994	C36280
C114962	C114994
C114963	C114967
C114963	C4322
C114967	C124275
C114967	C7173
C4322	C7173
C37129	C37127
C41456	C41454
C37132	C37127
C36453	C36438
C36453	C159455
C5039	C3837
C5040	C3837
C114964	C114967
C114964	C4321
C4321	C7173
C114965	C35869
C114966	C5136
C114966	C4325
C4325	C39750
C4325	C4090
C5136	C5448
C5136	C9022
C5136	C3058
C7173	C116342
C7173	C129325
C7173	C132505
C183067	C183055
C183075	C183055
C3796	C39750
C114969	C4318
C114969	C187207
C4318	C170814
C4318	C3568
C12351	C13031
C37144	C37126
C36470	C9484
C36471	C185933
C36471	C9484
C36472	C9484
C36473	C6830
C39799	C36315
C3307	C3002
C11497	C61063
C114970	C124275
C114970	C40315
C40315	C60781
C114971	C124275
C114971	C4323
C4323	C60781
C37139	C37127
C37139	C49071
C35983	C42077
C41467	C35867
C41468	C35867
C36458	C36438
C41463	C35867
C185171	C198545
C185171	C41615
C185173	C198545
C185173	C185170
C98342	C177786
C114972	C114967
C114972	C4320
C4320	C7173
C37135	C37127
C39640	C35867
C41460	C35867
C114973	C5448
C114973	C6959
C114973	C115195
C6959	C127816
C6959	C36025
C6959	C3903
C6959	C3729
C28079	C28076
C114974	C4050
C114974	C115195
C4050	C3903
C4050	C132505
C114975	C1291
C114976	C2150
C114977	C1331
C114978	C28681
C114979	C1966
C1966	C802
C11498	C61007
C114980	C162996
C114981	C281
C114982	C783
C114983	C783
C114984	C141136
C114984	C129825
C114985	C28681
C114986	C254
C114987	C3828
C114987	C7711
C3828	C2852
C3828	C7927
C7711	C7927
C12677	C12376
C43614	C12801
C43617	C43616
C43907	C35867
C43908	C35867
C32573	C12376
C155861	C36133
C155862	C36141
C155864	C36130
C114988	C20130
C114989	C20401
C11499	C61063
C114990	C2594
C114991	C21176
C97424	C25790
C114992	C4131
C114992	C7956
C4131	C3099
C7956	C3099
C7956	C7711
C12588	C33923
C36850	C61110
C36850	C53641
C36850	C60433
C36880	C36881
C36880	C61145
C43626	C35886
C36632	C36315
C2951	C53550
C122558	C28510
C129503	C97927
C189931	C36346
C114993	C43625
C114993	C7956
C43625	C3099
C37171	C37170
C37171	C36773
C36857	C36824
C36857	C36773
C114995	C20745
C40481	C40536
C114996	C114995
C13679	C13432
C114997	C16492
C114998	C20917
C114999	C114998
C1150	C697
C11500	C61007
C115000	C17761
C115001	C20745
C115002	C115001
C115003	C16492
C115004	C28404
C115005	C115004
C115006	C16481
C115007	C21295
C115008	C115007
C115009	C17728
C11501	C61063
C115010	C21275
C115011	C115010
C38872	C39734
C115012	C16843
C115013	C20103
C115014	C115013
C25129	C13432
C115015	C18106
C115016	C20923
C115017	C115016
C115018	C18239
C115019	C50995
C11502	C61063
C1703	C2020
C115020	C28533
C115021	C115020
C115022	C16386
C115023	C28533
C115024	C115023
C115025	C16386
C115026	C25790
C115026	C54362
C115027	C115026
C115028	C26199
C115029	C8659
C115029	C141292
C115029	C94791
C141292	C141284
C141292	C141236
C141292	C5636
C8659	C141284
C8659	C8690
C94791	C8520
C94791	C141236
C39567	C12535
C39568	C39567
C39687	C38324
C37017	C39678
C37017	C37016
C37017	C37018
C33930	C38325
C33930	C13013
C39300	C13118
C39300	C39567
C141138	C28108
C11503	C61063
C115030	C8660
C115030	C141292
C115030	C94792
C8660	C141284
C8660	C8691
C94792	C141236
C94792	C8521
C115031	C8661
C115031	C94793
C115031	C141292
C8661	C141284
C8661	C8692
C94793	C8522
C94793	C141236
C115032	C8662
C115032	C141292
C115032	C94794
